Wavenumbers,Water,Wavenumbers,Potato (raw tuber),Wavenumbers,"Potato (raw tuber, fingerprint region)",Wavenumbers,Water (fingerprint region),Wavenumbers,"Coffee (Arabica extract, freeze-dried, DRIFT sampling, fingerprint region)",Wavenumbers,"Coffee (Robusta extract, freeze-dried, DRIFT sampling, fingerprint region)",Wavenumbers,Red Wine (Australian Cabernet Sauvignon),Wavenumbers,Ethanol,Wavenumbers,"Amylose (type III, from potato)",Wavenumbers,Amylopectin (from potato),Wavenumbers,"Amylose (type III, from potato, fingerprint region)",Wavenumbers,"Amylopectin (from potato, fingerprint region)",Wavenumbers,Ham,Wavenumbers,"Olive oil (extra virgin, Greek)",Wavenumbers,"Olive oil (extra virgin, Greek)",Wavenumbers,"Olive oil (extra virgin, Greek)",Wavenumbers,"Chicken, fresh raw minced",Wavenumbers,"Pork, fresh raw minced",Wavenumbers,"Turkey, fresh raw minced",Wavenumbers,Grapeseed Oil,Wavenumbers,Grapeseed Oil,Wavenumbers,Groundnut oil,Wavenumbers,Groundnut oil,Wavenumbers,Walnut oil,Wavenumbers,Walnut oil,Wavenumbers,Rice bran oil,Wavenumbers,Rice bran oil,Wavenumbers,Corn oil,Wavenumbers,Corn oil,Wavenumbers,Extra Virgin Avocado Oil,Wavenumbers,Extra Virgin Avocado Oil,Wavenumbers,Rapeseed oil,Wavenumbers,Rapeseed oil,Wavenumbers,Sunflower Oil,Wavenumbers,Sunflower Oil,Wavenumbers,Toasted sesame oil,Wavenumbers,Toasted sesame oil,Wavenumbers,Hemp oil,Wavenumbers,Hemp oil,Wavenumbers,Hazelnut oil,Wavenumbers,Hazelnut oil,Wavenumbers,Soya oil,Wavenumbers,Soya oil,Wavenumbers,Sweet almond oil,Wavenumbers,Sweet almond oil,Wavenumbers,Coconut oil,Wavenumbers,Coconut oil,Wavenumbers,Lard,Wavenumbers,Lard,Wavenumbers,Vegetable fat,Wavenumbers,Vegetable fat,Wavenumbers,Caffeine (powder),Wavenumbers,Coffee - Ground roast robusta beans,Wavenumbers,Coffee - Ground roast blend - Decaffeinated
1057.299000,0.050136,1057.299000,0.358861,1057.299000,0.358861,1057.299000,0.050136,,,,,,,,,1057.299000,0.347138,1057.299000,0.408478,1057.299000,0.347138,1057.299000,0.408478,1257.863000,0.085527,,,1057.299000,0.053103,1057.299000,0.053103,,,,,,,1057.29900000,0.05962798,1057.29900000,0.05962798,1057.29900000,0.05456524,1057.29900000,0.05456524,1057.299000,0.061889,1057.299000,0.061889,1057.299000,0.056904,1057.299000,0.056904,1057.299000,0.056625,1057.299000,0.056625,1057.299000,0.054372,1057.299000,0.054372,1057.299000,0.055474,1057.299000,0.055474,1057.299000,0.057128,1057.299000,0.057128,1057.299000,0.058537,1057.299000,0.058537,1057.299000,0.062749,1057.299000,0.062749,1057.299000,0.052459,1057.299000,0.052459,1057.299000,0.058330,1057.299000,0.058330,1057.299000,0.055374,1057.299000,0.055374,1057.29900,0.07724,1057.29900,0.07724,1057.299000,0.057610,1057.299000,0.057610,1057.299000,0.061504,1057.299000,0.061504,,,1247.739000,0.168986,1247.739000,0.181558
1057.781000,0.050067,1057.781000,0.354105,1057.781000,0.354105,1057.781000,0.050067,,,,,,,,,1057.781000,0.342865,1057.781000,0.403626,1057.781000,0.342865,1057.781000,0.403626,1258.345000,0.085306,,,1057.781000,0.053538,1057.781000,0.053538,,,,,,,1057.78100000,0.05986698,1057.78100000,0.05986698,1057.78100000,0.05492922,1057.78100000,0.05492922,1057.781000,0.062265,1057.781000,0.062265,1057.781000,0.057201,1057.781000,0.057201,1057.781000,0.056961,1057.781000,0.056961,1057.781000,0.054813,1057.781000,0.054813,1057.781000,0.055918,1057.781000,0.055918,1057.781000,0.057396,1057.781000,0.057396,1057.781000,0.058859,1057.781000,0.058859,1057.781000,0.063139,1057.781000,0.063139,1057.781000,0.052876,1057.781000,0.052876,1057.781000,0.058715,1057.781000,0.058715,1057.781000,0.055720,1057.781000,0.055720,1057.78100,0.07799,1057.78100,0.07799,1057.781000,0.058446,1057.781000,0.058446,1057.781000,0.061937,1057.781000,0.061937,,,1248.221000,0.168748,1248.221000,0.181210
1058.264000,0.049996,1058.264000,0.349428,1058.264000,0.349428,1058.264000,0.049996,,,,,,,,,1058.264000,0.338472,1058.264000,0.398788,1058.264000,0.338472,1058.264000,0.398788,1258.828000,0.085092,,,1058.264000,0.053952,1058.264000,0.053952,,,,,,,1058.26400000,0.06008686,1058.26400000,0.06008686,1058.26400000,0.05527807,1058.26400000,0.05527807,1058.264000,0.062622,1058.264000,0.062622,1058.264000,0.057483,1058.264000,0.057483,1058.264000,0.057301,1058.264000,0.057301,1058.264000,0.055233,1058.264000,0.055233,1058.264000,0.056352,1058.264000,0.056352,1058.264000,0.057656,1058.264000,0.057656,1058.264000,0.059166,1058.264000,0.059166,1058.264000,0.063523,1058.264000,0.063523,1058.264000,0.053291,1058.264000,0.053291,1058.264000,0.059076,1058.264000,0.059076,1058.264000,0.056050,1058.264000,0.056050,1058.26400,0.07873,1058.26400,0.07873,1058.264000,0.059298,1058.264000,0.059298,1058.264000,0.062382,1058.264000,0.062382,,,1248.703000,0.168508,1248.703000,0.180808
1058.746000,0.049925,1058.746000,0.344840,1058.746000,0.344840,1058.746000,0.049925,,,,,,,,,1058.746000,0.333957,1058.746000,0.393974,1058.746000,0.333957,1058.746000,0.393974,1259.310000,0.084893,,,1058.746000,0.054343,1058.746000,0.054343,,,,,,,1058.74600000,0.06029033,1058.74600000,0.06029033,1058.74600000,0.05561260,1058.74600000,0.05561260,1058.746000,0.062957,1058.746000,0.062957,1058.746000,0.057751,1058.746000,0.057751,1058.746000,0.057635,1058.746000,0.057635,1058.746000,0.055624,1058.746000,0.055624,1058.746000,0.056779,1058.746000,0.056779,1058.746000,0.057910,1058.746000,0.057910,1058.746000,0.059457,1058.746000,0.059457,1058.746000,0.063905,1058.746000,0.063905,1058.746000,0.053702,1058.746000,0.053702,1058.746000,0.059411,1058.746000,0.059411,1058.746000,0.056370,1058.746000,0.056370,1058.74600,0.07948,1058.74600,0.07948,1058.746000,0.060157,1058.746000,0.060157,1058.746000,0.062823,1058.746000,0.062823,,,1249.185000,0.168267,1249.185000,0.180375
1059.228000,0.049860,1059.228000,0.340359,1059.228000,0.340359,1059.228000,0.049860,,,,,,,,,1059.228000,0.329334,1059.228000,0.389212,1059.228000,0.329334,1059.228000,0.389212,1259.792000,0.084711,,,1059.228000,0.054710,1059.228000,0.054710,,,,,,,1059.22800000,0.06048185,1059.22800000,0.06048185,1059.22800000,0.05593555,1059.22800000,0.05593555,1059.228000,0.063270,1059.228000,0.063270,1059.228000,0.058009,1059.228000,0.058009,1059.228000,0.057955,1059.228000,0.057955,1059.228000,0.055980,1059.228000,0.055980,1059.228000,0.057198,1059.228000,0.057198,1059.228000,0.058159,1059.228000,0.058159,1059.228000,0.059732,1059.228000,0.059732,1059.228000,0.064287,1059.228000,0.064287,1059.228000,0.054105,1059.228000,0.054105,1059.228000,0.059722,1059.228000,0.059722,1059.228000,0.056686,1059.228000,0.056686,1059.22800,0.08022,1059.22800,0.08022,1059.228000,0.061010,1059.228000,0.061010,1059.228000,0.063241,1059.228000,0.063241,,,1249.667000,0.168026,1249.667000,0.179940
1059.710000,0.049804,1059.710000,0.336002,1059.710000,0.336002,1059.710000,0.049804,,,,,,,,,1059.710000,0.324632,1059.710000,0.384539,1059.710000,0.324632,1059.710000,0.384539,1260.274000,0.084550,,,1059.710000,0.055056,1059.710000,0.055056,,,,,,,1059.71000000,0.06066637,1059.71000000,0.06066637,1059.71000000,0.05624998,1059.71000000,0.05624998,1059.710000,0.063564,1059.710000,0.063564,1059.710000,0.058262,1059.710000,0.058262,1059.710000,0.058251,1059.710000,0.058251,1059.710000,0.056303,1059.710000,0.056303,1059.710000,0.057610,1059.710000,0.057610,1059.710000,0.058404,1059.710000,0.058404,1059.710000,0.059994,1059.710000,0.059994,1059.710000,0.064671,1059.710000,0.064671,1059.710000,0.054495,1059.710000,0.054495,1059.710000,0.060016,1059.710000,0.060016,1059.710000,0.057003,1059.710000,0.057003,1059.71000,0.08092,1059.71000,0.08092,1059.710000,0.061844,1059.710000,0.061844,1059.710000,0.063611,1059.710000,0.063611,,,1250.149000,0.167784,1250.149000,0.179530
1060.192000,0.049759,1060.192000,0.331788,1060.192000,0.331788,1060.192000,0.049759,,,,,,,,,1060.192000,0.319892,1060.192000,0.379990,1060.192000,0.319892,1060.192000,0.379990,1260.756000,0.084406,,,1060.192000,0.055382,1060.192000,0.055382,,,,,,,1060.19200000,0.06084770,1060.19200000,0.06084770,1060.19200000,0.05655804,1060.19200000,0.05655804,1060.192000,0.063847,1060.192000,0.063847,1060.192000,0.058515,1060.192000,0.058515,1060.192000,0.058516,1060.192000,0.058516,1060.192000,0.056598,1060.192000,0.056598,1060.192000,0.058012,1060.192000,0.058012,1060.192000,0.058645,1060.192000,0.058645,1060.192000,0.060241,1060.192000,0.060241,1060.192000,0.065053,1060.192000,0.065053,1060.192000,0.054866,1060.192000,0.054866,1060.192000,0.060300,1060.192000,0.060300,1060.192000,0.057321,1060.192000,0.057321,1060.19200,0.08157,1060.19200,0.08157,1060.192000,0.062642,1060.192000,0.062642,1060.192000,0.063912,1060.192000,0.063912,,,1250.631000,0.167541,1250.631000,0.179165
1060.674000,0.049727,1060.674000,0.327733,1060.674000,0.327733,1060.674000,0.049727,,,,,,,,,1060.674000,0.315158,1060.674000,0.375589,1060.674000,0.315158,1060.674000,0.375589,1261.238000,0.084278,,,1060.674000,0.055693,1060.674000,0.055693,,,,,,,1060.67400000,0.06102746,1060.67400000,0.06102746,1060.67400000,0.05685842,1060.67400000,0.05685842,1060.674000,0.064125,1060.674000,0.064125,1060.674000,0.058770,1060.674000,0.058770,1060.674000,0.058747,1060.674000,0.058747,1060.674000,0.056871,1060.674000,0.056871,1060.674000,0.058402,1060.674000,0.058402,1060.674000,0.058882,1060.674000,0.058882,1060.674000,0.060472,1060.674000,0.060472,1060.674000,0.065427,1060.674000,0.065427,1060.674000,0.055212,1060.674000,0.055212,1060.674000,0.060578,1060.674000,0.060578,1060.674000,0.057634,1060.674000,0.057634,1060.67400,0.08212,1060.67400,0.08212,1060.674000,0.063386,1060.674000,0.063386,1060.674000,0.064123,1060.674000,0.064123,,,1251.113000,0.167303,1251.113000,0.178852
1061.156000,0.049706,1061.156000,0.323848,1061.156000,0.323848,1061.156000,0.049706,,,,,,,,,1061.156000,0.310473,1061.156000,0.371344,1061.156000,0.310473,1061.156000,0.371344,1261.720000,0.084160,,,1061.156000,0.055992,1061.156000,0.055992,,,,,,,1061.15600000,0.06120333,1061.15600000,0.06120333,1061.15600000,0.05714590,1061.15600000,0.05714590,1061.156000,0.064399,1061.156000,0.064399,1061.156000,0.059023,1061.156000,0.059023,1061.156000,0.058942,1061.156000,0.058942,1061.156000,0.057129,1061.156000,0.057129,1061.156000,0.058774,1061.156000,0.058774,1061.156000,0.059109,1061.156000,0.059109,1061.156000,0.060681,1061.156000,0.060681,1061.156000,0.065785,1061.156000,0.065785,1061.156000,0.055527,1061.156000,0.055527,1061.156000,0.060855,1061.156000,0.060855,1061.156000,0.057935,1061.156000,0.057935,1061.15600,0.08255,1061.15600,0.08255,1061.156000,0.064053,1061.156000,0.064053,1061.156000,0.064234,1061.156000,0.064234,,,1251.596000,0.167076,1251.596000,0.178587
1061.638000,0.049694,1061.638000,0.320145,1061.638000,0.320145,1061.638000,0.049694,,,,,,,,,1061.638000,0.305874,1061.638000,0.367261,1061.638000,0.305874,1061.638000,0.367261,1262.202000,0.084050,,,1061.638000,0.056281,1061.638000,0.056281,,,,,,,1061.63800000,0.06136950,1061.63800000,0.06136950,1061.63800000,0.05741273,1061.63800000,0.05741273,1061.638000,0.064665,1061.638000,0.064665,1061.638000,0.059268,1061.638000,0.059268,1061.638000,0.059106,1061.638000,0.059106,1061.638000,0.057375,1061.638000,0.057375,1061.638000,0.059122,1061.638000,0.059122,1061.638000,0.059322,1061.638000,0.059322,1061.638000,0.060860,1061.638000,0.060860,1061.638000,0.066116,1061.638000,0.066116,1061.638000,0.055806,1061.638000,0.055806,1061.638000,0.061125,1061.638000,0.061125,1061.638000,0.058211,1061.638000,0.058211,1061.63800,0.08282,1061.63800,0.08282,1061.638000,0.064623,1061.638000,0.064623,1061.638000,0.064240,1061.638000,0.064240,,,1252.078000,0.166874,1252.078000,0.178360
1062.121000,0.049686,1062.121000,0.316638,1062.121000,0.316638,1062.121000,0.049686,,,,,,,,,1062.121000,0.301402,1062.121000,0.363348,1062.121000,0.301402,1062.121000,0.363348,1262.684000,0.083944,,,1062.121000,0.056562,1062.121000,0.056562,,,,,,,1062.12100000,0.06151798,1062.12100000,0.06151798,1062.12100000,0.05765188,1062.12100000,0.05765188,1062.121000,0.064918,1062.121000,0.064918,1062.121000,0.059497,1062.121000,0.059497,1062.121000,0.059240,1062.121000,0.059240,1062.121000,0.057610,1062.121000,0.057610,1062.121000,0.059438,1062.121000,0.059438,1062.121000,0.059514,1062.121000,0.059514,1062.121000,0.061004,1062.121000,0.061004,1062.121000,0.066415,1062.121000,0.066415,1062.121000,0.056044,1062.121000,0.056044,1062.121000,0.061383,1062.121000,0.061383,1062.121000,0.058453,1062.121000,0.058453,1062.12100,0.08292,1062.12100,0.08292,1062.121000,0.065075,1062.121000,0.065075,1062.121000,0.064147,1062.121000,0.064147,,,1252.560000,0.166706,1252.560000,0.178159
1062.603000,0.049677,1062.603000,0.313344,1062.603000,0.313344,1062.603000,0.049677,,,,,,,,,1062.603000,0.297100,1062.603000,0.359632,1062.603000,0.297100,1062.603000,0.359632,1263.167000,0.083841,,,1062.603000,0.056835,1062.603000,0.056835,,,,,,,1062.60300000,0.06164077,1062.60300000,0.06164077,1062.60300000,0.05786030,1062.60300000,0.05786030,1062.603000,0.065150,1062.603000,0.065150,1062.603000,0.059702,1062.603000,0.059702,1062.603000,0.059350,1062.603000,0.059350,1062.603000,0.057832,1062.603000,0.057832,1062.603000,0.059718,1062.603000,0.059718,1062.603000,0.059681,1062.603000,0.059681,1062.603000,0.061108,1062.603000,0.061108,1062.603000,0.066679,1062.603000,0.066679,1062.603000,0.056244,1062.603000,0.056244,1062.603000,0.061623,1062.603000,0.061623,1062.603000,0.058657,1062.603000,0.058657,1062.60300,0.08286,1062.60300,0.08286,1062.603000,0.065392,1062.603000,0.065392,1062.603000,0.063969,1062.603000,0.063969,,,1253.042000,0.166574,1253.042000,0.177980
1063.085000,0.049661,1063.085000,0.310287,1063.085000,0.310287,1063.085000,0.049661,,,,,,,,,1063.085000,0.293021,1063.085000,0.356160,1063.085000,0.293021,1063.085000,0.356160,1263.649000,0.083739,,,1063.085000,0.057100,1063.085000,0.057100,,,,,,,1063.08500000,0.06173231,1063.08500000,0.06173231,1063.08500000,0.05804118,1063.08500000,0.05804118,1063.085000,0.065358,1063.085000,0.065358,1063.085000,0.059879,1063.085000,0.059879,1063.085000,0.059439,1063.085000,0.059439,1063.085000,0.058040,1063.085000,0.058040,1063.085000,0.059959,1063.085000,0.059959,1063.085000,0.059820,1063.085000,0.059820,1063.085000,0.061174,1063.085000,0.061174,1063.085000,0.066910,1063.085000,0.066910,1063.085000,0.056410,1063.085000,0.056410,1063.085000,0.061837,1063.085000,0.061837,1063.085000,0.058825,1063.085000,0.058825,1063.08500,0.08266,1063.08500,0.08266,1063.085000,0.065567,1063.085000,0.065567,1063.085000,0.063727,1063.085000,0.063727,,,1253.524000,0.166470,1253.524000,0.177820
1063.567000,0.049637,1063.567000,0.307494,1063.567000,0.307494,1063.567000,0.049637,,,,,,,,,1063.567000,0.289227,1063.567000,0.352994,1063.567000,0.289227,1063.567000,0.352994,1264.131000,0.083636,,,1063.567000,0.057357,1063.567000,0.057357,,,,,,,1063.56700000,0.06179133,1063.56700000,0.06179133,1063.56700000,0.05820319,1063.56700000,0.05820319,1063.567000,0.065541,1063.567000,0.065541,1063.567000,0.060028,1063.567000,0.060028,1063.567000,0.059511,1063.567000,0.059511,1063.567000,0.058234,1063.567000,0.058234,1063.567000,0.060163,1063.567000,0.060163,1063.567000,0.059934,1063.567000,0.059934,1063.567000,0.061210,1063.567000,0.061210,1063.567000,0.067117,1063.567000,0.067117,1063.567000,0.056552,1063.567000,0.056552,1063.567000,0.062025,1063.567000,0.062025,1063.567000,0.058965,1063.567000,0.058965,1063.56700,0.08237,1063.56700,0.08237,1063.567000,0.065601,1063.567000,0.065601,1063.567000,0.063443,1063.567000,0.063443,,,1254.006000,0.166375,1254.006000,0.177685
1064.049000,0.049604,1064.049000,0.304993,1064.049000,0.304993,1064.049000,0.049604,,,,,,,,,1064.049000,0.285787,1064.049000,0.350197,1064.049000,0.285787,1064.049000,0.350197,1264.613000,0.083531,,,1064.049000,0.057604,1064.049000,0.057604,,,,,,,1064.04900000,0.06182158,1064.04900000,0.06182158,1064.04900000,0.05835767,1064.04900000,0.05835767,1064.049000,0.065702,1064.049000,0.065702,1064.049000,0.060152,1064.049000,0.060152,1064.049000,0.059571,1064.049000,0.059571,1064.049000,0.058417,1064.049000,0.058417,1064.049000,0.060336,1064.049000,0.060336,1064.049000,0.060028,1064.049000,0.060028,1064.049000,0.061227,1064.049000,0.061227,1064.049000,0.067309,1064.049000,0.067309,1064.049000,0.056681,1064.049000,0.056681,1064.049000,0.062189,1064.049000,0.062189,1064.049000,0.059088,1064.049000,0.059088,1064.04900,0.08202,1064.04900,0.08202,1064.049000,0.065504,1064.049000,0.065504,1064.049000,0.063142,1064.049000,0.063142,,,1254.488000,0.166267,1254.488000,0.177579
1064.531000,0.049566,1064.531000,0.302812,1064.531000,0.302812,1064.531000,0.049566,,,,,,,,,1064.531000,0.282772,1064.531000,0.347825,1064.531000,0.282772,1064.531000,0.347825,1265.095000,0.083418,,,1064.531000,0.057839,1064.531000,0.057839,,,,,,,1064.53100000,0.06183121,1064.53100000,0.06183121,1064.53100000,0.05851464,1064.53100000,0.05851464,1064.531000,0.065847,1064.531000,0.065847,1064.531000,0.060258,1064.531000,0.060258,1064.531000,0.059625,1064.531000,0.059625,1064.531000,0.058591,1064.531000,0.058591,1064.531000,0.060488,1064.531000,0.060488,1064.531000,0.060106,1064.531000,0.060106,1064.531000,0.061239,1064.531000,0.061239,1064.531000,0.067496,1064.531000,0.067496,1064.531000,0.056809,1064.531000,0.056809,1064.531000,0.062334,1064.531000,0.062334,1064.531000,0.059205,1064.531000,0.059205,1064.53100,0.08166,1064.53100,0.08166,1064.531000,0.065294,1064.531000,0.065294,1064.531000,0.062845,1064.531000,0.062845,,,1254.970000,0.166131,1254.970000,0.177504
1065.013000,0.049525,1065.013000,0.300981,1065.013000,0.300981,1065.013000,0.049525,,,,,,,,,1065.013000,0.280254,1065.013000,0.345922,1065.013000,0.280254,1065.013000,0.345922,1265.577000,0.083295,,,1065.013000,0.058062,1065.013000,0.058062,,,,,,,1065.01300000,0.06183121,1065.01300000,0.06183121,1065.01300000,0.05867872,1065.01300000,0.05867872,1065.013000,0.065981,1065.013000,0.065981,1065.013000,0.060353,1065.013000,0.060353,1065.013000,0.059680,1065.013000,0.059680,1065.013000,0.058761,1065.013000,0.058761,1065.013000,0.060632,1065.013000,0.060632,1065.013000,0.060173,1065.013000,0.060173,1065.013000,0.061260,1065.013000,0.061260,1065.013000,0.067684,1065.013000,0.067684,1065.013000,0.056948,1065.013000,0.056948,1065.013000,0.062471,1065.013000,0.062471,1065.013000,0.059324,1065.013000,0.059324,1065.01300,0.08134,1065.01300,0.08134,1065.013000,0.064995,1065.013000,0.064995,1065.013000,0.062569,1065.013000,0.062569,,,1255.453000,0.165964,1255.453000,0.177454
1065.495000,0.049487,1065.495000,0.299528,1065.495000,0.299528,1065.495000,0.049487,,,,,,,,,1065.495000,0.278305,1065.495000,0.344524,1065.495000,0.278305,1065.495000,0.344524,1266.059000,0.083158,,,1065.495000,0.058270,1065.495000,0.058270,,,,,,,1065.49500000,0.06183381,1065.49500000,0.06183381,1065.49500000,0.05884917,1065.49500000,0.05884917,1065.495000,0.066106,1065.495000,0.066106,1065.495000,0.060445,1065.495000,0.060445,1065.495000,0.059745,1065.495000,0.059745,1065.495000,0.058932,1065.495000,0.058932,1065.495000,0.060780,1065.495000,0.060780,1065.495000,0.060234,1065.495000,0.060234,1065.495000,0.061302,1065.495000,0.061302,1065.495000,0.067874,1065.495000,0.067874,1065.495000,0.057106,1065.495000,0.057106,1065.495000,0.062606,1065.495000,0.062606,1065.495000,0.059453,1065.495000,0.059453,1065.49500,0.08107,1065.49500,0.08107,1065.495000,0.064630,1065.495000,0.064630,1065.495000,0.062329,1065.495000,0.062329,,,1255.935000,0.165780,1255.935000,0.177416
1065.978000,0.049454,1065.978000,0.298487,1065.978000,0.298487,1065.978000,0.049454,,,,,,,,,1065.978000,0.276994,1065.978000,0.343668,1065.978000,0.276994,1065.978000,0.343668,1266.542000,0.083008,,,1065.978000,0.058465,1065.978000,0.058465,,,,,,,1065.97800000,0.06185039,1065.97800000,0.06185039,1065.97800000,0.05902210,1065.97800000,0.05902210,1065.978000,0.066225,1065.978000,0.066225,1065.978000,0.060536,1065.978000,0.060536,1065.978000,0.059830,1065.978000,0.059830,1065.978000,0.059109,1065.978000,0.059109,1065.978000,0.060944,1065.978000,0.060944,1065.978000,0.060292,1065.978000,0.060292,1065.978000,0.061372,1065.978000,0.061372,1065.978000,0.068064,1065.978000,0.068064,1065.978000,0.057289,1065.978000,0.057289,1065.978000,0.062749,1065.978000,0.062749,1065.978000,0.059592,1065.978000,0.059592,1065.97800,0.08089,1065.97800,0.08089,1065.978000,0.064221,1065.978000,0.064221,1065.978000,0.062138,1065.978000,0.062138,,,1256.417000,0.165606,1256.417000,0.177373
1066.460000,0.049427,1066.460000,0.297894,1066.460000,0.297894,1066.460000,0.049427,,,,,,,,,1066.460000,0.276393,1066.460000,0.343403,1066.460000,0.276393,1066.460000,0.343403,1267.024000,0.082845,,,1066.460000,0.058653,1066.460000,0.058653,,,,,,,1066.46000000,0.06189112,1066.46000000,0.06189112,1066.46000000,0.05919374,1066.46000000,0.05919374,1066.460000,0.066342,1066.460000,0.066342,1066.460000,0.060633,1066.460000,0.060633,1066.460000,0.059942,1066.460000,0.059942,1066.460000,0.059296,1066.460000,0.059296,1066.460000,0.061129,1066.460000,0.061129,1066.460000,0.060353,1066.460000,0.060353,1066.460000,0.061477,1066.460000,0.061477,1066.460000,0.068251,1066.460000,0.068251,1066.460000,0.057501,1066.460000,0.057501,1066.460000,0.062903,1066.460000,0.062903,1066.460000,0.059744,1066.460000,0.059744,1066.46000,0.08079,1066.46000,0.08079,1066.460000,0.063787,1066.460000,0.063787,1066.460000,0.062005,1066.460000,0.062005,,,1256.899000,0.165473,1256.899000,0.177306
1066.942000,0.049407,1066.942000,0.297788,1066.942000,0.297788,1066.942000,0.049407,,,,,,,,,1066.942000,0.276571,1066.942000,0.343788,1066.942000,0.276571,1066.942000,0.343788,1267.506000,0.082672,,,1066.942000,0.058841,1066.942000,0.058841,,,,,,,1066.94200000,0.06196353,1066.94200000,0.06196353,1066.94200000,0.05936503,1066.94200000,0.05936503,1066.942000,0.066460,1066.942000,0.066460,1066.942000,0.060738,1066.942000,0.060738,1066.942000,0.060089,1066.942000,0.060089,1066.942000,0.059496,1066.942000,0.059496,1066.942000,0.061340,1066.942000,0.061340,1066.942000,0.060424,1066.942000,0.060424,1066.942000,0.061620,1066.942000,0.061620,1066.942000,0.068430,1066.942000,0.068430,1066.942000,0.057746,1066.942000,0.057746,1066.942000,0.063073,1066.942000,0.063073,1066.942000,0.059911,1066.942000,0.059911,1066.94200,0.08080,1066.94200,0.08080,1066.942000,0.063343,1066.942000,0.063343,1066.942000,0.061935,1066.942000,0.061935,,,1257.381000,0.165398,1257.381000,0.177198
1067.424000,0.049394,1067.424000,0.298209,1067.424000,0.298209,1067.424000,0.049394,,,,,,,,,1067.424000,0.277588,1067.424000,0.344895,1067.424000,0.277588,1067.424000,0.344895,1267.988000,0.082494,,,1067.424000,0.059040,1067.424000,0.059040,,,,,,,1067.42400000,0.06207364,1067.42400000,0.06207364,1067.42400000,0.05954273,1067.42400000,0.05954273,1067.424000,0.066588,1067.424000,0.066588,1067.424000,0.060856,1067.424000,0.060856,1067.424000,0.060273,1067.424000,0.060273,1067.424000,0.059714,1067.424000,0.059714,1067.424000,0.061575,1067.424000,0.061575,1067.424000,0.060519,1067.424000,0.060519,1067.424000,0.061803,1067.424000,0.061803,1067.424000,0.068601,1067.424000,0.068601,1067.424000,0.058023,1067.424000,0.058023,1067.424000,0.063258,1067.424000,0.063258,1067.424000,0.060097,1067.424000,0.060097,1067.42400,0.08090,1067.42400,0.08090,1067.424000,0.062899,1067.424000,0.062899,1067.424000,0.061933,1067.424000,0.061933,,,1257.863000,0.165382,1257.863000,0.177039
1067.906000,0.049392,1067.906000,0.299194,1067.906000,0.299194,1067.906000,0.049392,,,,,,,,,1067.906000,0.279488,1067.906000,0.346791,1067.906000,0.279488,1067.906000,0.346791,1268.470000,0.082317,,,1067.906000,0.059261,1067.906000,0.059261,,,,,,,1067.90600000,0.06222558,1067.90600000,0.06222558,1067.90600000,0.05973823,1067.90600000,0.05973823,1067.906000,0.066731,1067.906000,0.066731,1067.906000,0.060993,1067.906000,0.060993,1067.906000,0.060495,1067.906000,0.060495,1067.906000,0.059954,1067.906000,0.059954,1067.906000,0.061827,1067.906000,0.061827,1067.906000,0.060650,1067.906000,0.060650,1067.906000,0.062026,1067.906000,0.062026,1067.906000,0.068761,1067.906000,0.068761,1067.906000,0.058332,1067.906000,0.058332,1067.906000,0.063458,1067.906000,0.063458,1067.906000,0.060308,1067.906000,0.060308,1067.90600,0.08109,1067.90600,0.08109,1067.906000,0.062459,1067.906000,0.062459,1067.906000,0.061996,1067.906000,0.061996,,,1258.345000,0.165404,1258.345000,0.176826
